variant,theta_label,log_sigma_v2,log_sigma_w2,sigma_v2,sigma_w2,seed,loglik,grad_log_sigma_v2,grad_log_sigma_w2,grad_norm,finite_loglik,finite_grad,elapsed_s,error
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,340817,-81.06749725341797,-8710707200.0,1630111488.0,8861923232.991888,1,1,1.534395694732666,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,348736,-81.51329803466797,3461184.0,-371770.6875,3481092.9499138948,1,1,1.4895589351654053,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,356655,-84.55443572998047,-4683694.0,-9061413.0,10200303.674018975,1,1,1.6486420631408691,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,364574,-80.34126281738281,1556091.875,450145.0,1619892.7262217137,1,1,1.4819731712341309,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,372493,-10000048.0,nan,nan,nan,1,0,1.5327568054199219,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,380412,-82.10958862304688,14074197.0,-10673614.0,17663778.107069988,1,1,1.4588370323181152,
stop_flow_grad,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,388331,-87.35369110107422,-7.535492633041306e+16,1.0714679609393152e+16,7.611287198229958e+16,1,1,1.5403869152069092,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,300,-19000012.0,nan,nan,nan,1,0,1.3454861640930176,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,8219,-4000031.25,nan,nan,nan,1,0,1.422954797744751,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,16138,-18000014.0,nan,nan,nan,1,0,1.5504498481750488,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,24057,-19000012.0,nan,nan,nan,1,0,1.4594142436981201,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,31976,-19000012.0,nan,nan,nan,1,0,1.4235568046569824,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,39895,-16000016.0,nan,nan,nan,1,0,1.3329999446868896,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,47814,-14000019.0,nan,nan,nan,1,0,1.3802711963653564,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,55733,-14000019.0,nan,nan,nan,1,0,1.3729872703552246,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,63652,-18000014.0,nan,nan,nan,1,0,1.430337905883789,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,71571,-19000012.0,nan,nan,nan,1,0,1.5092689990997314,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,79490,-8000027.0,nan,nan,nan,1,0,1.3407227993011475,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,87409,-16000016.0,nan,nan,nan,1,0,1.4101388454437256,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,95328,-13000020.0,nan,nan,nan,1,0,1.3435499668121338,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,103247,-19000012.0,nan,nan,nan,1,0,1.4139788150787354,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,111166,-15000018.0,nan,nan,nan,1,0,1.3604559898376465,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,119085,-35.109195709228516,nan,nan,nan,1,0,1.4411940574645996,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,127004,-24000008.0,nan,nan,nan,1,0,1.3369450569152832,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,134923,-17000016.0,nan,nan,nan,1,0,1.4157111644744873,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,142842,-35.3843994140625,nan,nan,nan,1,0,1.5496761798858643,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,150761,-20000012.0,nan,nan,nan,1,0,1.406862735748291,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,158680,-17000016.0,nan,nan,nan,1,0,1.3405570983886719,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,166599,-14000019.0,nan,nan,nan,1,0,1.413578987121582,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,174518,-24000008.0,nan,nan,nan,1,0,1.4005298614501953,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,182437,-20000012.0,nan,nan,nan,1,0,1.3508062362670898,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,190356,-19000012.0,nan,nan,nan,1,0,1.4140851497650146,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,198275,-5000030.0,nan,nan,nan,1,0,1.3492639064788818,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,206194,-17000016.0,nan,nan,nan,1,0,1.4138469696044922,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,214113,-10000024.0,nan,nan,nan,1,0,1.6126420497894287,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,222032,-20000012.0,nan,nan,nan,1,0,1.4707646369934082,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,229951,-20000012.0,nan,nan,nan,1,0,1.4561619758605957,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,237870,-20000012.0,nan,nan,nan,1,0,1.3565537929534912,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,245789,-19000012.0,nan,nan,nan,1,0,1.4113361835479736,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,253708,-20000012.0,nan,nan,nan,1,0,1.369750738143921,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,261627,-6000029.0,nan,nan,nan,1,0,1.4335999488830566,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,269546,-19000012.0,nan,nan,nan,1,0,1.3312318325042725,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,277465,-14000019.0,nan,nan,nan,1,0,1.4084560871124268,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,285384,-18000014.0,nan,nan,nan,1,0,1.3241610527038574,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,293303,-18000014.0,nan,nan,nan,1,0,1.3921921253204346,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,301222,-19000012.0,nan,nan,nan,1,0,1.422126054763794,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,309141,-19000012.0,nan,nan,nan,1,0,1.3589181900024414,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,317060,-19000012.0,nan,nan,nan,1,0,1.470811128616333,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,324979,-11000024.0,nan,nan,nan,1,0,1.3356201648712158,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,332898,-35.38808059692383,nan,nan,nan,1,0,1.4169447422027588,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,340817,-19000012.0,nan,nan,nan,1,0,1.317802906036377,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,348736,-24000008.0,nan,nan,nan,1,0,1.442535161972046,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,356655,-18000014.0,nan,nan,nan,1,0,1.4356508255004883,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,364574,-10000024.0,nan,nan,nan,1,0,1.352353811264038,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,372493,-10000024.0,nan,nan,nan,1,0,1.416337013244629,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,380412,-9000026.0,nan,nan,nan,1,0,1.354262113571167,
measurement_only,"sv2=10,sw2=1",2.3025851249694824,0.0,10.0,1.0,388331,-15000018.0,nan,nan,nan,1,0,1.404798984527588,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,300,-6000034.0,nan,nan,nan,1,0,1.3721249103546143,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,8219,-19000016.0,nan,nan,nan,1,0,1.411113977432251,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,16138,-14000022.0,nan,nan,nan,1,0,1.4335691928863525,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,24057,-20000014.0,nan,nan,nan,1,0,1.3295402526855469,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,31976,-20000014.0,nan,nan,nan,1,0,1.400296926498413,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,39895,-20000014.0,nan,nan,nan,1,0,1.3270728588104248,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,47814,-19000016.0,nan,nan,nan,1,0,1.4212100505828857,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,55733,-19000016.0,nan,nan,nan,1,0,1.3499860763549805,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,63652,-19000016.0,nan,nan,nan,1,0,1.4038548469543457,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,71571,-20000014.0,nan,nan,nan,1,0,1.3228189945220947,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,79490,-14000022.0,nan,nan,nan,1,0,1.406493902206421,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,87409,-12000026.0,nan,nan,nan,1,0,1.4184489250183105,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,95328,-6000033.5,nan,nan,nan,1,0,1.4247450828552246,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,103247,-14000022.0,nan,nan,nan,1,0,1.4118120670318604,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,111166,-20000014.0,nan,nan,nan,1,0,1.4075839519500732,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,119085,-19000016.0,nan,nan,nan,1,0,1.3983089923858643,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,127004,-13000024.0,nan,nan,nan,1,0,1.365705966949463,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,134923,-18000016.0,nan,nan,nan,1,0,1.4381530284881592,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,142842,-20000014.0,nan,nan,nan,1,0,1.3544299602508545,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,150761,-20000014.0,nan,nan,nan,1,0,1.4238009452819824,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,158680,-19000016.0,nan,nan,nan,1,0,1.7138926982879639,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,166599,-14000022.0,nan,nan,nan,1,0,1.3835022449493408,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,174518,-20000014.0,nan,nan,nan,1,0,1.453355073928833,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,182437,-18000016.0,nan,nan,nan,1,0,1.3362040519714355,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,190356,-41.09003829956055,nan,nan,nan,1,0,1.4052679538726807,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,198275,-12000025.0,nan,nan,nan,1,0,1.3272700309753418,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,206194,-20000014.0,nan,nan,nan,1,0,1.416795015335083,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,214113,-19000016.0,nan,nan,nan,1,0,1.4587020874023438,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,222032,-19000016.0,nan,nan,nan,1,0,1.4431202411651611,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,229951,-19000016.0,nan,nan,nan,1,0,1.34086012840271,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,237870,-20000014.0,nan,nan,nan,1,0,1.40012788772583,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,245789,-20000014.0,nan,nan,nan,1,0,1.4280688762664795,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,253708,-18000016.0,nan,nan,nan,1,0,1.340641975402832,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,261627,-19000016.0,nan,nan,nan,1,0,1.4260880947113037,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,269546,-19000016.0,nan,nan,nan,1,0,1.3395740985870361,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,277465,-20000014.0,nan,nan,nan,1,0,1.3979880809783936,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,285384,-18000016.0,nan,nan,nan,1,0,1.4294259548187256,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,293303,-17000018.0,nan,nan,nan,1,0,1.3809092044830322,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,301222,-19000016.0,nan,nan,nan,1,0,1.3921120166778564,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,309141,-20000014.0,nan,nan,nan,1,0,1.5861289501190186,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,317060,-19000016.0,nan,nan,nan,1,0,1.434838056564331,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,324979,-12000025.0,nan,nan,nan,1,0,1.3405311107635498,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,332898,-14000022.0,nan,nan,nan,1,0,1.4039700031280518,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,340817,-5000035.0,nan,nan,nan,1,0,1.4531538486480713,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,348736,-20000014.0,nan,nan,nan,1,0,1.5061469078063965,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,356655,-20000014.0,nan,nan,nan,1,0,1.3506431579589844,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,364574,-19000016.0,nan,nan,nan,1,0,1.4019389152526855,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,372493,-19000016.0,nan,nan,nan,1,0,1.5296001434326172,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,380412,-14000022.0,nan,nan,nan,1,0,1.4481143951416016,
measurement_only,"sv2=8,sw2=1.5",2.079441547393799,0.40546509623527527,8.0,1.5,388331,-19000016.0,nan,nan,nan,1,0,1.483154058456421,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,300,-13000018.0,nan,nan,nan,1,0,1.391524076461792,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,8219,-15000016.0,nan,nan,nan,1,0,1.4240288734436035,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,16138,-15000016.0,nan,nan,nan,1,0,1.362896203994751,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,24057,-24000006.0,nan,nan,nan,1,0,1.3867709636688232,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,31976,-17000014.0,nan,nan,nan,1,0,1.3348028659820557,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,39895,-14000017.0,nan,nan,nan,1,0,1.3967621326446533,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,47814,-9000024.0,nan,nan,nan,1,0,1.3443450927734375,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,55733,-17000014.0,nan,nan,nan,1,0,1.4277269840240479,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,63652,-17000014.0,nan,nan,nan,1,0,1.445767879486084,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,71571,-24000006.0,nan,nan,nan,1,0,1.4030439853668213,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,79490,-11000022.0,nan,nan,nan,1,0,1.4216270446777344,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,87409,-12000020.0,nan,nan,nan,1,0,1.3480923175811768,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,95328,-15000016.0,nan,nan,nan,1,0,1.3913650512695312,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,103247,-15000016.0,nan,nan,nan,1,0,1.697913646697998,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,111166,-16000015.0,nan,nan,nan,1,0,1.4862308502197266,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,119085,-9000024.0,nan,nan,nan,1,0,1.3983590602874756,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,127004,-16000014.0,nan,nan,nan,1,0,1.52298903465271,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,134923,-1000031.8125,nan,nan,nan,1,0,1.4339778423309326,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,142842,-24000006.0,nan,nan,nan,1,0,1.330678939819336,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,150761,-16000015.0,nan,nan,nan,1,0,1.4453330039978027,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,158680,-15000016.0,nan,nan,nan,1,0,1.346527099609375,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,166599,-16000014.0,nan,nan,nan,1,0,1.4014098644256592,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,174518,-24000008.0,nan,nan,nan,1,0,1.328583002090454,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,182437,-9000024.0,nan,nan,nan,1,0,1.4043467044830322,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,190356,-24000008.0,nan,nan,nan,1,0,1.4091660976409912,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,198275,-24000008.0,nan,nan,nan,1,0,1.4202539920806885,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,206194,-4000029.0,nan,nan,nan,1,0,1.4141619205474854,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,214113,-10000022.0,nan,nan,nan,1,0,1.3268816471099854,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,222032,-19000012.0,nan,nan,nan,1,0,1.3923237323760986,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,229951,-18000012.0,nan,nan,nan,1,0,1.3623542785644531,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,237870,-16000014.0,nan,nan,nan,1,0,1.4238519668579102,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,245789,-18000012.0,nan,nan,nan,1,0,1.3403398990631104,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,253708,-14000017.0,nan,nan,nan,1,0,1.6321167945861816,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,261627,-15000016.0,nan,nan,nan,1,0,1.422199010848999,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,269546,-9000024.0,nan,nan,nan,1,0,1.3359630107879639,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,277465,-24000006.0,nan,nan,nan,1,0,1.4043757915496826,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,285384,-24000008.0,nan,nan,nan,1,0,1.3212358951568604,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,293303,-15000016.0,nan,nan,nan,1,0,1.402899980545044,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,301222,-24000006.0,nan,nan,nan,1,0,1.337759017944336,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,309141,-12000021.0,nan,nan,nan,1,0,1.4080908298492432,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,317060,-10000022.0,nan,nan,nan,1,0,1.3361899852752686,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,324979,-13000018.0,nan,nan,nan,1,0,1.3966751098632812,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,332898,-15000016.0,nan,nan,nan,1,0,1.4086132049560547,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,340817,-15000016.0,nan,nan,nan,1,0,1.3392219543457031,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,348736,-15000016.0,nan,nan,nan,1,0,1.4222991466522217,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,356655,-4000029.0,nan,nan,nan,1,0,1.492617130279541,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,364574,-24000008.0,nan,nan,nan,1,0,1.408116102218628,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,372493,-15000016.0,nan,nan,nan,1,0,1.342418909072876,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,380412,-1000031.625,nan,nan,nan,1,0,1.4815919399261475,
measurement_only,"sv2=12,sw2=0.8",2.4849066734313965,-0.2231435328722,12.0,0.800000011920929,388331,-21000010.0,nan,nan,nan,1,0,1.4057669639587402,
